"gene","gene_name","dev_default","rank_default","dev_batch","rank_batch","d_diff","nSD_dev","r_diff","nSD_rank"
"ENSG00000198830","HMGN2",18967.913122688,852,18957.6484469568,821,0.000541453005624515,-0.354946257512025,-31,-0.725411142205506
"ENSG00000198832","SELENOM",21243.7110490373,612,20824.9056336789,618,0.020110795348865,0.0183642774334911,6,0.140402156555904
"ENSG00000198836","OPA1",13101.2871072129,1696,13011.441817533,1684,0.00690509867698605,-0.233551479490767,-12,-0.280804313111809
"ENSG00000198840","MT-ND3",361931.561916139,6,353147.683093543,6,0.0248731033590524,0.109211466862544,0,0
"ENSG00000198843","SELENOT",17098.4345507358,1103,16885.6561815069,1101,0.012601131217034,-0.124892286080169,-2,-0.0468007188519682
"ENSG00000198886","MT-ND4",343144.228447019,8,332875.325699393,8,0.0308490956067427,0.223211254064699,0,0
"ENSG00000198888","MT-ND1",346300.201600646,7,337266.207900354,7,0.0267859438291579,0.14570137473148,0,0
"ENSG00000198898","CAPZA2",19028.3886977,846,18908.4202385002,832,0.00634471085826108,-0.244241602475785,-14,-0.327605031963777
"ENSG00000198899","MT-ATP6",419539.523847753,4,413555.951406625,4,0.0144685922685333,-0.08926804935839,0,0
"ENSG00000198910","L1CAM",10525.1936772094,1963,10345.2618200574,1965,0.0173926827838366,-0.0334872379570287,2,0.0468007188519682
"ENSG00000198911","SREBF2",17515.2393659331,1042,17259.8603865255,1045,0.0147961208079586,-0.0830200185294435,3,0.0702010782779522
"ENSG00000198918","RPL39",28957.3448574923,228,28695.1725425224,214,0.00913646065662758,-0.190985361546349,-14,-0.327605031963777
"ENSG00000198932","GPRASP1",13562.1976610074,1626,13430.7983765331,1623,0.00978343064876297,-0.178643571535139,-3,-0.0702010782779522
"ENSG00000198934","MAGEE1",10590.20423249,1958,10427.7280892653,1959,0.0155811641647946,-0.06804430037011,1,0.0234003594259841
"ENSG00000198938","MT-CO3",530263.566884246,2,506221.148417247,2,0.0474939036865011,0.540732512537974,0,0
"ENSG00000198944","SOWAHA",14928.6578628798,1456,14788.8016767399,1443,0.00945689780665697,-0.18487260814893,-13,-0.304204672537793
"ENSG00000198961","PJA2",22368.7838382666,523,21838.8313345104,542,0.0242665230404893,0.0976401621534511,19,0.444606829093697
"ENSG00000203485","INF2",15138.2638875716,1424,14955.9530177841,1426,0.0121898530685858,-0.132737949103261,2,0.0468007188519682
"ENSG00000203618","GP1BB",14311.1726879138,1544,14211.3677322891,1528,0.00702289586089463,-0.231304345735903,-16,-0.374405750815745
"ENSG00000203685","STUM",13331.6087846421,1661,13254.3599929129,1648,0.005828179691101,-0.254095103065965,-13,-0.304204672537793
"ENSG00000203879","GDI1",28641.9730387976,240,27683.297896148,245,0.0346300916258595,0.295338647094384,5,0.11700179712992
"ENSG00000203930","LINC00632",31405.1271320675,176,27780.0774087724,238,0.130490987118361,2.1240093069964,62,1.45082228441101
"ENSG00000204065","TCEAL5",12042.9605867188,1836,11994.6744227625,1813,0.00402563356489571,-0.288481003564563,-23,-0.538208266797634
"ENSG00000204217","BMPR2",13373.9120447412,1656,13195.0283329771,1657,0.0135569024370333,-0.106659712947903,1,0.0234003594259841
"ENSG00000204262","COL5A2",9221.40693834135,2050,8898.71112230552,2049,0.0362632084130654,0.326492463649231,-1,-0.0234003594259841
"ENSG00000204287","HLA-DRA",15231.5977674987,1407,14705.238654455,1457,0.0357939864433454,0.317541447235291,50,1.1700179712992
"ENSG00000204314","PRRT1",19906.114722997,745,19371.7202649611,778,0.0275863191666291,0.160969570266512,33,0.772211861057475
"ENSG00000204388","HSPA1B",19085.7330514612,841,15888.1505726154,1271,0.20125580156303,3.47393973758056,430,10.0621545531732
"ENSG00000204389","HSPA1A",52523.8985266013,47,39704.1892843665,77,0.322880518990537,5.79408864851946,30,0.702010782779522
"ENSG00000204435","CSNK2B",16063.1664247334,1276,15953.5529164307,1261,0.00687078977810991,-0.23420596614485,-15,-0.351005391389761
"ENSG00000204580","DDR1",17487.8506029269,1045,17390.4774212114,1022,0.00559922418212102,-0.25846272575031,-23,-0.538208266797634
"ENSG00000204592","HLA-E",15033.3853382921,1442,15000.2494874239,1415,0.00220901998303583,-0.323135258988106,-27,-0.63180970450157
"ENSG00000204628","RACK1",21260.2743996629,611,21108.7235106156,593,0.00717953830657328,-0.228316188333072,-18,-0.421206469667713
"ENSG00000204655","MOG",16964.2676608899,1127,16717.4255684416,1135,0.0147655565408503,-0.0836030714856592,8,0.187202875407873
"ENSG00000204681","GABBR1",19892.7954591278,750,19557.2464310166,752,0.0171572736118429,-0.0379779726167156,2,0.0468007188519682
"ENSG00000204843","DCTN1",19504.0786438977,796,19172.5520026972,799,0.0172917325327271,-0.0354129946627763,3,0.0702010782779522
"ENSG00000204851","PNMA8B",15316.601170082,1388,15016.9948613244,1411,0.0199511494492982,0.0153188252601982,23,0.538208266797634
"ENSG00000204899","MZT1",10832.7277371678,1941,10776.7923357588,1935,0.00519035717366892,-0.266262393157097,-6,-0.140402156555904
"ENSG00000205336","ADGRG1",17313.9344552861,1065,17252.6347673733,1048,0.00355306240115487,-0.297495910189509,-17,-0.397806110241729
"ENSG00000205364","MT1M",23867.6157776457,432,23319.8732779978,433,0.0234882279641144,0.0827931761786093,1,0.0234003594259841
"ENSG00000205542","TMSB4X",59903.170992054,37,57157.0651115555,38,0.0480449070493536,0.551243614880372,1,0.0234003594259841
"ENSG00000205704","LINC00634",11034.1518341045,1921,10982.2846480907,1915,0.00472280474198243,-0.275181560972067,-6,-0.140402156555904
"ENSG00000205937","RNPS1",17139.0002672442,1092,17093.1644552803,1070,0.00268152875284176,-0.314121542608228,-22,-0.51480790737165
"ENSG00000206052","DOK6",12295.8863323807,1803,12133.7803020453,1797,0.0133598949626611,-0.110417885519889,-6,-0.140402156555904
"ENSG00000206172","HBA1",38305.0343608684,93,37098.9972076035,93,0.032508618670095,0.254868804516232,0,0
"ENSG00000206503","HLA-A",17885.0005690986,990,17022.2870172304,1080,0.0506814126089506,0.601538371013551,90,2.10603234833857
"ENSG00000207955","AL359091.1",19769.1332687622,768,19313.9075283557,784,0.023569841563036,0.0843500612153083,16,0.374405750815745
"ENSG00000211450","SELENOH",19423.6055505642,805,19310.553758491,785,0.00585440446126281,-0.25359483163087,-20,-0.468007188519682
"ENSG00000211584","SLC48A1",17587.9388911444,1030,17518.3967688161,1003,0.00396966247802183,-0.289548724493345,-27,-0.63180970450157
"ENSG00000212907","MT-ND4L",69605.2280115595,26,67890.051511481,26,0.0252640329752641,0.116668955294927,0,0
"ENSG00000213190","MLLT11",23389.2042861566,450,23156.2517104461,441,0.0100600295170171,-0.173367090105043,-9,-0.210603234833857
"ENSG00000213465","ARL2",17933.2021250753,978,17818.1691467362,957,0.0064559370489619,-0.242119818921581,-21,-0.491407547945666
"ENSG00000213585","VDAC1",20894.3409998661,649,20811.152789613,620,0.00399728987115879,-0.289021696209501,-29,-0.678610423353538
"ENSG00000213619","NDUFS3",16117.7591356655,1264,16071.6641660285,1238,0.00286808940012739,-0.310562656784861,-26,-0.608409345075586
"ENSG00000213639","PPP1CB",19094.3823306975,837,18919.0601592174,828,0.00926695988091697,-0.188495919930224,-9,-0.210603234833857
"ENSG00000213741","RPS29",35017.5199365342,124,34261.0851084079,118,0.0220785426303001,0.0559016037976465,-6,-0.140402156555904
"ENSG00000213760","ATP6V1G2",22812.4733743683,489,22719.4423668239,468,0.00409477512882145,-0.287162038738696,-21,-0.491407547945666
"ENSG00000213983","AP1G2",7987.88906291096,2073,7857.79414104558,2072,0.0165561631585415,-0.0494449325659738,-1,-0.0234003594259841
"ENSG00000214253","FIS1",23920.1829334825,429,23645.9267386018,421,0.0115984540556395,-0.14401965075766,-8,-0.187202875407873
"ENSG00000214279","SCART1",6850.71202300664,2082,6615.43930496879,2082,0.0355641866234245,0.313157718226908,0,0
"ENSG00000214517","PPME1",10914.6203087248,1933,10851.3747606952,1929,0.00582834428119565,-0.254091963296871,-4,-0.0936014377039363
"ENSG00000214548","MEG3",40550.9507439534,81,38553.542186095,83,0.0518086910981366,0.623042667297477,2,0.0468007188519682
"ENSG00000214736","TOMM6",17646.8844847425,1017,17582.0145481539,993,0.00368956221773671,-0.294891999508488,-24,-0.561608626223618
"ENSG00000215218","UBE2QL1",19659.4852385167,779,19347.6202644644,781,0.0161190353019845,-0.0577837122300364,2,0.0468007188519682
"ENSG00000215252","GOLGA8B",9959.3013968205,2008,9912.74329919385,2001,0.00469679242379234,-0.275677779610813,-7,-0.163802515981889
"ENSG00000215788","TNFRSF25",8483.2112778822,2066,8314.45850618149,2064,0.0202963033101006,0.0219030819078995,-2,-0.0468007188519682
"ENSG00000215845","TSTD1",13633.0646630409,1620,13327.9314638579,1637,0.0228942653262085,0.0714625700598556,17,0.397806110241729
"ENSG00000219200","RNASEK",23618.3842573143,438,23391.0772157884,430,0.00971768163684475,-0.179897819040283,-8,-0.187202875407873
"ENSG00000219438","TAFA5",14252.3966780058,1558,14137.4545630265,1542,0.00813032604043918,-0.21017868164922,-16,-0.374405750815745
"ENSG00000220205","VAMP2",26708.8462963891,301,26120.1181430427,298,0.0225392607384997,0.0646903980460389,-3,-0.0702010782779522
"ENSG00000221823","PPP3R1",20356.3056901651,701,18632.7988742825,856,0.0924985466494481,1.39925432920663,155,3.62705571102753
"ENSG00000221866","PLXNA4",9835.89649319659,2015,9592.38831476261,2017,0.0253855630572445,0.11898729891222,2,0.0468007188519682
"ENSG00000221869","CEBPD",16177.8680169669,1251,15628.1736682652,1315,0.035173294101397,0.305700937414102,64,1.49762300326298
"ENSG00000221890","NPTXR",46782.6447015818,61,43901.4035581868,64,0.0656298184083389,0.886698560235743,3,0.0702010782779522
"ENSG00000221946","FXYD7",17996.083850856,969,17912.9056415523,948,0.0046434794537624,-0.276694793520239,-21,-0.491407547945666
"ENSG00000221983","UBA52",23586.7055757105,441,23512.0706329705,426,0.00317432453759896,-0.304720825159481,-15,-0.351005391389761
"ENSG00000224032","EPB41L4A-AS1",13546.0527193866,1629,13440.9312680045,1622,0.00782099463839737,-0.216079578528954,-7,-0.163802515981889
"ENSG00000224078","SNHG14",25748.0236370339,337,25058.8363167809,336,0.0275027663511863,0.15937569216463,-1,-0.0234003594259841
"ENSG00000224531","SMIM13",12239.8258816712,1806,12054.9429279246,1803,0.015336692579303,-0.072707912297282,-3,-0.0702010782779522
"ENSG00000224877","NDUFAF8",20725.7322755843,663,20597.5791070155,650,0.00622175877577721,-0.246587072593261,-13,-0.304204672537793
"ENSG00000225465","RFPL1S",10586.0309515872,1961,10506.7908072754,1954,0.00754180279833522,-0.221405524252523,-7,-0.163802515981889
"ENSG00000225783","MIAT",9512.37572313314,2037,9308.46687982805,2036,0.0219057387148226,0.0526051454396644,-1,-0.0234003594259841
"ENSG00000227051","C14orf132",15575.2150665189,1346,15382.5411962866,1347,0.0125254902797712,-0.12633523486496,1,0.0234003594259841
"ENSG00000227544","AC018647.1",11885.9534810276,1853,11865.7010936984,1835,0.00170680073342213,-0.332715741226334,-18,-0.421206469667713
"ENSG00000228253","MT-ATP8",49610.9212869194,55,48941.0230616864,51,0.013687867219053,-0.104161390215476,-4,-0.0936014377039363
"ENSG00000228474","OST4",20415.8584766451,694,20220.1675300463,684,0.00967800817218767,-0.180654641730311,-10,-0.234003594259841
"ENSG00000229117","RPL41",44163.3198769328,69,42254.4080129826,68,0.045176632538874,0.496527566016953,-1,-0.0234003594259841
"ENSG00000229807","XIST",15223.5002934493,1408,8819.68949122344,2050,0.726081208255503,13.4856636825623,642,15.0230307514818
"ENSG00000229833","PET100",19815.2808956828,759,19728.634026584,737,0.00439193453444579,-0.281493338445555,-22,-0.51480790737165
"ENSG00000230989","HSBP1",20292.6759424709,712,20227.2958610985,681,0.00323226998909741,-0.30361544066995,-31,-0.725411142205506
"ENSG00000231500","RPS18",30158.8453121992,199,30099.5888251604,183,0.00196868094720512,-0.327720037181495,-16,-0.374405750815745
"ENSG00000232112","TMA7",24189.5360211758,413,23752.5437190691,411,0.0183977054110561,-0.014315130483052,-2,-0.0468007188519682
"ENSG00000232119","MCTS1",14242.672126148,1561,14178.5653089778,1534,0.0045213895604538,-0.279023816263215,-27,-0.63180970450157
"ENSG00000232388","SMIM26",15680.8328033893,1335,15491.6775409392,1334,0.0122101213345194,-0.132351305696172,-1,-0.0234003594259841
"ENSG00000232859","LYRM9",12638.9869730168,1766,12576.621564924,1743,0.00495883634335476,-0.270678952666337,-23,-0.538208266797634
"ENSG00000233016","SNHG7",13287.6057223257,1667,13188.9745627663,1659,0.00747830387343165,-0.222616848435443,-8,-0.187202875407873
"ENSG00000233927","RPS28",32051.8837329961,159,31438.6736838857,152,0.0195049592510214,0.00680716969790881,-7,-0.163802515981889
"ENSG00000234745","HLA-B",21040.1906864044,633,20667.1320076218,640,0.0180508199514569,-0.0209324196191126,7,0.163802515981889
"ENSG00000236154","AL450311.1",10314.3354464124,1983,10200.630984225,1981,0.0111468067380676,-0.152635407933973,-2,-0.0468007188519682
"ENSG00000237289","CKMT1B",9559.45334148747,2034,9532.4519550302,2020,0.00283257514275022,-0.311240137212518,-14,-0.327605031963777
"ENSG00000237949","LINC00844",36529.9473998807,102,36409.4421342561,94,0.00330972567995659,-0.302137873111365,-8,-0.187202875407873
"ENSG00000239672","NME1",18539.4762793338,899,18421.7093561441,880,0.00639283363519486,-0.243323598217639,-19,-0.444606829093697
"ENSG00000239911","PRKAG2-AS1",11177.7133622067,1908,11004.022024158,1907,0.015784350273689,-0.0641682623472455,-1,-0.0234003594259841
"ENSG00000240583","AQP1",20198.0797394981,720,20060.3197000584,704,0.00686729032734562,-0.234272722697724,-16,-0.374405750815745
"ENSG00000240694","PNMA2",21019.3729764648,637,20560.0441177245,653,0.022340849859574,0.0609054537156859,16,0.374405750815745
"ENSG00000240771","ARHGEF25",12091.5748829895,1825,12036.3133277481,1807,0.00459123601526141,-0.277691404731394,-18,-0.421206469667713
"ENSG00000240972","MIF",36635.8014112841,101,34166.2550173102,120,0.0722802775054726,1.01356467559305,19,0.444606829093697
"ENSG00000241343","RPL36A",28264.231927721,253,27918.2029788063,235,0.0123943847380632,-0.128836242770638,-18,-0.421206469667713
"ENSG00000241360","PDXP",20179.405085732,722,20131.3031779314,695,0.00238940854327382,-0.319694113714067,-27,-0.63180970450157
"ENSG00000241468","ATP5MF",24320.7692689177,406,23736.8182956902,412,0.0246010634598626,0.104021953668294,6,0.140402156555904
"ENSG00000241553","ARPC4",18000.893420369,967,17793.3305073709,964,0.0116652086528805,-0.142746220410895,-3,-0.0702010782779522
"ENSG00000241563","CORT",14934.2757028758,1454,14797.9852923137,1439,0.00921006528050266,-0.189581258075148,-15,-0.351005391389761
"ENSG00000241685","ARPC1A",18203.8186508926,940,18134.8878419535,922,0.00380100552812382,-0.292766074115237,-18,-0.421206469667713
"ENSG00000241697","TMEFF1",14548.5882837872,1512,14398.559580219,1502,0.0104197022439845,-0.166505867292624,-10,-0.234003594259841
"ENSG00000241837","ATP5PO",21762.6753852178,576,21503.6862215869,567,0.012043942650673,-0.135521379185364,-9,-0.210603234833857
"ENSG00000241973","PI4KA",20220.0407187452,718,19705.6387061597,740,0.0261043054861643,0.132698241054369,22,0.51480790737165
"ENSG00000242173","ARHGDIG",18018.0758615217,960,18001.831570822,936,0.000902368774851196,-0.348061322059566,-24,-0.561608626223618
"ENSG00000242265","PEG10",17924.046204808,983,17528.1518909276,1001,0.0225861982680165,0.0655857921755711,18,0.421206469667713
"ENSG00000242485","MRPL20",17629.3270212802,1023,17517.0457891699,1004,0.00640982694580282,-0.242999428822353,-19,-0.444606829093697
"ENSG00000242808","SOX2-OT",29879.1548218252,206,29572.0698524173,192,0.0103842906817288,-0.167181388677914,-14,-0.327605031963777
"ENSG00000243147","MRPL33",16805.0201083371,1155,16530.3719279766,1168,0.0166147610929269,-0.0483271011208272,13,0.304204672537793
"ENSG00000243449","C4orf48",25887.0689525367,333,25559.5219732614,322,0.0128150667143914,-0.120811189558807,-11,-0.257403953685825
"ENSG00000243678","NME2",23410.688580184,448,22581.9434140144,476,0.0366994616439959,0.334814558697389,28,0.655210063927554
"ENSG00000243927","MRPS6",12791.8930100829,1735,12559.5280596368,1746,0.0185010893198222,-0.0123429486074775,11,0.257403953685825
"ENSG00000244187","TMEM141",14012.4057039367,1586,13882.3116545126,1575,0.0093712093966562,-0.186507225481233,-11,-0.257403953685825
"ENSG00000244274","DBNDD2",63639.6112192094,33,63278.8818613931,31,0.0057006278746586,-0.256528319062405,-2,-0.0468007188519682
"ENSG00000244687","UBE2V1",14271.3500901156,1553,14247.0356541235,1522,0.0017066312306915,-0.332718974710318,-31,-0.725411142205506
"ENSG00000244734","HBB",127825.378832205,14,123208.33953164,14,0.0374734317345368,0.349579039969365,0,0
"ENSG00000245532","NEAT1",18248.3439046753,934,17276.7500090883,1040,0.0562370755539035,0.707519832709107,106,2.48043809915431
"ENSG00000245910","SNHG6",26188.7693373309,318,25898.3205733743,307,0.011214965199528,-0.151335197060118,-11,-0.257403953685825
"ENSG00000248487","ABHD14A",12905.9004107792,1718,12899.6489848565,1694,0.000484619847404989,-0.356030423567554,-24,-0.561608626223618
"ENSG00000249915","PDCD6",16822.0455222452,1154,16768.7558359369,1126,0.00317791533430968,-0.304652326064445,-28,-0.655210063927554
"ENSG00000249992","TMEM158",12451.6217028793,1788,12426.2756718521,1769,0.00203971259744626,-0.326365016512712,-19,-0.444606829093697
"ENSG00000250067","YJEFN3",24614.2520338665,394,24558.9709448338,367,0.00225095298809081,-0.322335332640333,-27,-0.63180970450157
"ENSG00000250479","CHCHD10",23073.8946922268,467,22734.0467925734,465,0.014948851946785,-0.0801064743674548,-2,-0.0468007188519682
"ENSG00000250510","GPR162",16231.729743389,1241,16095.4096695491,1231,0.00846950010211619,-0.203708497409839,-10,-0.234003594259841
"ENSG00000250722","SELENOP",30214.5748555377,197,30102.9764362358,182,0.00370722209274615,-0.29455511453447,-15,-0.351005391389761
"ENSG00000251562","MALAT1",26690.2380328892,302,25663.9163571188,320,0.0399908440118367,0.397601937593303,18,0.421206469667713
"ENSG00000253230","LINC00599",12028.3238403649,1837,11793.0168402402,1841,0.0199530792936561,0.0153556395392354,4,0.0936014377039363
"ENSG00000254999","BRK1",17161.9325291017,1087,17116.8568252292,1067,0.00263341011335731,-0.315039467939173,-20,-0.468007188519682
