"gene","gene_name","dev_default","rank_default","dev_batch","rank_batch","d_diff","nSD_dev","r_diff","nSD_rank","nSD.bin_dev","nSD.bin_rank"
"ENSG00000162378","ZYG11B",19112.8906956409,1815,18967.889407383,1790,0.00764456630591248,-0.380824110977935,-25,-0.335315010580248,"[0,5)","[0,6)"
"ENSG00000116209","TMEM59",29146.760353951,742,28430.0217349866,738,0.0252106250795537,-0.113561767926723,-4,-0.0536504016928396,"[0,5)","[0,6)"
"ENSG00000157216","SSBP3",19254.3015750924,1803,18924.6860149621,1792,0.0174172274176554,-0.232135988034323,-11,-0.147538604655309,"[0,5)","[0,6)"
"ENSG00000116133","DHCR24",33176.4268879923,488,32969.6551030279,453,0.00627157864764601,-0.401713708539758,-35,-0.469441014812347,"[0,5)","[0,6)"
"ENSG00000162407","PLPP3",27606.2840273484,863,27498.6979369546,812,0.00391240671250855,-0.437607805626102,-51,-0.684042621583706,"[0,5)","[0,6)"
"ENSG00000177606","JUN",27269.1748276654,892,24024.4472164605,1183,0.135059407692915,1.55775468392439,291,3.90306672315408,"[0,5)","[0,6)"
"ENSG00000116675","DNAJC6",31894.583893627,556,31694.3237219853,517,0.00631848697572413,-0.4010000123241,-39,-0.523091416505187,"[0,5)","[0,6)"
"ENSG00000118473","SGIP1",19022.7387316281,1821,18860.4173559721,1802,0.0086064572481282,-0.366189227291785,-19,-0.254839408040988,"[0,5)","[0,6)"
"ENSG00000033122","LRRC7",16856.6857776455,2020,16587.9775183683,2007,0.0161989765768388,-0.250671311087513,-13,-0.174363805501729,"[0,5)","[0,6)"
"ENSG00000172260","NEGR1",20878.2391831284,1620,20653.8956254784,1601,0.0108620456749684,-0.331871122377945,-19,-0.254839408040988,"[0,5)","[0,6)"
"ENSG00000117069","ST6GALNAC5",19693.2987767997,1754,18548.9502823982,1831,0.0616934369319774,0.441513329021398,77,1.03277023258716,"[0,5)","[0,6)"
"ENSG00000154027","AK5",36523.5954953074,369,35787.3608318522,350,0.0205724771635013,-0.184129804584004,-19,-0.254839408040988,"[0,5)","[0,6)"
"ENSG00000137941","TTLL7",24877.1938556653,1129,24039.7642746307,1178,0.0348351827192547,0.0328730048794441,49,0.657217420737286,"[0,5)","[0,6)"
"ENSG00000142875","PRKACB",32116.0141213976,548,31882.2911394367,507,0.00733080884741798,-0.385597837093031,-41,-0.549916617351606,"[0,5)","[0,6)"
"ENSG00000117155","SSX2IP",17092.3847086143,2001,16999.0686112012,1978,0.00548948295623415,-0.413613061130485,-23,-0.308489809733828,"[0,5)","[0,6)"
"ENSG00000162642","C1orf52",17700.6360474577,1958,17614.1361146679,1933,0.00491082459149274,-0.422417175495572,-25,-0.335315010580248,"[0,5)","[0,6)"
"ENSG00000153904","DDAH1",29822.9944664182,697,29578.3955393847,659,0.00826951302033324,-0.371315733183544,-38,-0.509678816081977,"[0,5)","[0,6)"
"ENSG00000143013","LMO4",41785.9993299356,231,40534.5505633039,224,0.0308736312415075,-0.0274008188452862,-7,-0.0938882029624694,"[0,5)","[0,6)"
"ENSG00000122406","RPL5",36343.1959786133,380,36122.2657530776,338,0.00611617851011746,-0.404078075265473,-42,-0.563329217774816,"[0,5)","[0,6)"
"ENSG00000117519","CNN3",26773.9476381332,935,26548.5161404325,906,0.00849130311118883,-0.367941263126746,-29,-0.388965412273087,"[0,5)","[0,6)"
"ENSG00000228971","LINC02607",12834.7119050507,2279,12701.369268287,2271,0.0104982883299528,-0.337405581847979,-8,-0.107300803385679,"[0,5)","[0,6)"
"ENSG00000117600","PLPPR4",28861.4844656503,766,28188.4066302116,755,0.0238778248188496,-0.133839926225359,-11,-0.147538604655309,"[0,5)","[0,6)"
"ENSG00000085433","WDR47",18457.7717986141,1882,18429.1496341874,1841,0.00155309197629326,-0.473504075388237,-41,-0.549916617351606,"[0,5)","[0,6)"
"ENSG00000031698","SARS",25856.6431484413,1021,25747.3267513533,977,0.00424573774759931,-0.432536273383268,-44,-0.590154418621236,"[0,5)","[0,6)"
"ENSG00000143126","CELSR2",27476.0739544011,875,27088.4856139426,839,0.0143082321390089,-0.279438423567162,-36,-0.482853615235557,"[0,5)","[0,6)"
"ENSG00000134243","SORT1",36181.5647401593,386,35680.2609169373,356,0.0140498923028906,-0.283368987092774,-30,-0.402378012696297,"[0,5)","[0,6)"
"ENSG00000143106","PSMA5",18278.5697791733,1899,18165.8617435938,1872,0.006204386952317,-0.402736010136184,-27,-0.362140211426668,"[0,5)","[0,6)"
"ENSG00000116337","AMPD2",17892.4043766278,1936,17782.6234595133,1912,0.00617349388094807,-0.403206038999488,-24,-0.321902410157038,"[0,5)","[0,6)"
"ENSG00000168710","AHCYL1",30484.4495607846,651,30282.3506648803,604,0.00667381796548159,-0.395593757335144,-47,-0.630392219890866,"[0,5)","[0,6)"
"ENSG00000197106","SLC6A17",18773.3357227435,1843,18522.5554911855,1835,0.013539181009738,-0.291139307037023,-8,-0.107300803385679,"[0,5)","[0,6)"
"ENSG00000116396","KCNC4",14874.1858446174,2168,14746.1160845479,2154,0.00868498249540478,-0.364994489084071,-14,-0.187776405924939,"[0,5)","[0,6)"
"ENSG00000134248","LAMTOR5",26218.7213485306,991,25917.347332495,964,0.0116282739961485,-0.320213187090943,-27,-0.362140211426668,"[0,5)","[0,6)"
"ENSG00000177301","KCNA2",15484.5013090422,2124,15401.9733309896,2109,0.00535827301340348,-0.415609381261507,-15,-0.201189006348149,"[0,5)","[0,6)"
"ENSG00000116459","ATP5PB",28504.012091294,794,28273.3734248992,750,0.00815745128565774,-0.373020719040742,-44,-0.590154418621236,"[0,5)","[0,6)"
"ENSG00000171385","KCND3",15149.0758863488,2151,14872.7408938657,2143,0.0185799641407765,-0.214445295718108,-8,-0.107300803385679,"[0,5)","[0,6)"
"ENSG00000116752","BCAS2",18068.7587946488,1921,17935.8823642202,1897,0.00740841335432387,-0.384417107675335,-24,-0.321902410157038,"[0,5)","[0,6)"
"ENSG00000009307","CSDE1",26927.9244146653,921,26857.0164265797,869,0.0026402034745553,-0.456963998303934,-52,-0.697455222006915,"[0,5)","[0,6)"
"ENSG00000163399","ATP1A1",48892.9886567866,144,46509.7119872866,133,0.0512425591917551,0.282506342435153,-11,-0.147538604655309,"[0,5)","[0,6)"
"ENSG00000092621","PHGDH",23950.6949800063,1252,23538.3497182685,1242,0.0175180191760748,-0.230602471503236,-10,-0.134126004232099,"[0,5)","[0,6)"
"ENSG00000265972","TXNIP",23142.6995917894,1354,21707.6684841288,1473,0.0661071044414472,0.508665963270804,119,1.59609945036198,"[0,5)","[0,6)"
"ENSG00000178104","PDE4DIP",24549.1348355937,1175,24493.0587451119,1119,0.00228946866397552,-0.462300323798064,-56,-0.751105623699755,"[0,5)","[0,6)"
"ENSG00000159164","SV2A",27789.9111105017,847,27646.7279271303,799,0.00517902819273383,-0.41833653772667,-48,-0.643804820314076,"[0,5)","[0,6)"
"ENSG00000266472","MRPS21",27698.7609856179,853,27465.034908381,815,0.00850995012446121,-0.367657554383522,-38,-0.509678816081977,"[0,5)","[0,6)"
"ENSG00000143420","ENSA",25187.7538300048,1085,24833.3743185032,1078,0.0142702923475657,-0.280015666173865,-7,-0.0938882029624694,"[0,5)","[0,6)"
"ENSG00000143418","CERS2",20876.0041027263,1621,19417.9766443057,1744,0.0750864770891671,0.645284438928001,123,1.64974985205482,"[0,5)","[0,6)"
"ENSG00000213190","MLLT11",34322.3578743277,450,33599.6439376774,433,0.0215095712916162,-0.169872197025766,-17,-0.228014207194568,"[0,5)","[0,6)"
"ENSG00000159377","PSMB4",26838.748424701,928,26810.0982828418,875,0.00106863248157244,-0.480874982052103,-53,-0.710867822430125,"[0,5)","[0,6)"
"ENSG00000159409","CELF3",14453.0534177507,2203,14150.8246077636,2201,0.0213576818570229,-0.172183149453811,-2,-0.0268252008464198,"[0,5)","[0,6)"
"ENSG00000197747","S100A10",20498.6844536585,1664,20195.6469887754,1646,0.0150050882277513,-0.268835966098087,-18,-0.241426807617778,"[0,5)","[0,6)"
"ENSG00000197956","S100A6",32262.411752454,545,31304.9726528099,542,0.0305842496737729,-0.0318036730555117,-3,-0.0402378012696297,"[0,5)","[0,6)"
"ENSG00000189171","S100A13",31088.021909995,606,29747.3013417683,646,0.0450703259708536,0.188597655590043,40,0.536504016928396,"[0,5)","[0,6)"
"ENSG00000160678","S100A1",32534.2659747591,530,32416.6628995494,481,0.00362785878281538,-0.44193711747574,-49,-0.657217420737286,"[0,5)","[0,6)"
"ENSG00000143543","JTB",24722.0647683642,1150,24664.6578114665,1105,0.00232749861508198,-0.461721709438986,-45,-0.603567019044446,"[0,5)","[0,6)"
"ENSG00000177954","RPS27",62461.9098620128,75,61729.8791182197,62,0.0118586129480536,-0.316708648664002,-13,-0.174363805501729,"[0,5)","[0,6)"
"ENSG00000143549","TPM3",23686.2394122345,1282,23657.1256140878,1226,0.00123065661575305,-0.47840983319373,-56,-0.751105623699755,"[0,5)","[0,6)"
"ENSG00000160714","UBE2Q1",17379.4727340344,1979,17324.9443007441,1956,0.00314739443565914,-0.449247239161444,-23,-0.308489809733828,"[0,5)","[0,6)"
"ENSG00000160710","ADAR",20992.463830866,1606,20939.8367618054,1568,0.00251325116137501,-0.458895539870176,-38,-0.509678816081977,"[0,5)","[0,6)"
"ENSG00000132718","SYT11",34601.5520378079,445,33909.8106291746,414,0.0203994477055011,-0.18676239616063,-31,-0.415790613119507,"[0,5)","[0,6)"
"ENSG00000160781","PAQR6",46251.0177422372,166,40285.8765131771,232,0.1480702853048,1.75571130473013,66,0.885231627931854,"[0,5)","[0,6)"
"ENSG00000163468","CCT3",21160.2262135493,1597,21124.7636315573,1547,0.00167872088940509,-0.471592668959174,-50,-0.670630021160496,"[0,5)","[0,6)"
"ENSG00000125462","C1orf61",48296.103472688,146,47566.9774050488,122,0.0153284086443089,-0.263916742429364,-24,-0.321902410157038,"[0,5)","[0,6)"
"ENSG00000116604","MEF2D",16472.105758081,2051,16198.7189430342,2040,0.0168770639214202,-0.240354414460812,-11,-0.147538604655309,"[0,5)","[0,6)"
"ENSG00000132702","HAPLN2",24019.1751262978,1240,21274.0697293199,1526,0.129035273076811,1.46609927316306,286,3.83600372103803,"[0,5)","[0,6)"
"ENSG00000132692","BCAN",30592.5954693321,641,30307.879674942,602,0.00939411788101836,-0.354205205776879,-39,-0.523091416505187,"[0,5)","[0,6)"
"ENSG00000162706","CADM3",22477.2670562337,1446,22064.152631921,1429,0.0187233306079937,-0.212264017695691,-17,-0.228014207194568,"[0,5)","[0,6)"
"ENSG00000177807","KCNJ10",24861.8836268814,1134,24351.6997528249,1141,0.0209506473566539,-0.17837605792993,7,0.0938882029624694,"[0,5)","[0,6)"
"ENSG00000162729","IGSF8",25571.7122746494,1049,24750.7333889745,1089,0.0331698811818075,0.00753593886365762,40,0.536504016928396,"[0,5)","[0,6)"
"ENSG00000018625","ATP1A2",41434.8273706095,239,40985.2141095052,210,0.0109701332754548,-0.330226601786671,-29,-0.388965412273087,"[0,5)","[0,6)"
"ENSG00000162734","PEA15",39169.9345095106,292,38840.4079244593,270,0.00848411751215989,-0.368050589872003,-22,-0.295077209310618,"[0,5)","[0,6)"
"ENSG00000215845","TSTD1",18882.500871208,1834,18405.3148363597,1848,0.0259265347586231,-0.102669415765848,14,0.187776405924939,"[0,5)","[0,6)"
"ENSG00000158859","ADAMTS4",15492.3005564946,2123,13925.1553361166,2218,0.112540591652389,1.21513761681306,95,1.27419704020494,"[0,5)","[0,6)"
"ENSG00000158864","NDUFS2",25228.4266021706,1075,25119.9255834196,1042,0.00431932086704238,-0.431416728175957,-33,-0.442615813965927,"[0,5)","[0,6)"
"ENSG00000173110","HSPA6",9742.35558134034,2326,6471.35771685109,2333,0.505457742812105,7.19325483691076,7,0.0938882029624694,"[5,10)","[0,6)"
"ENSG00000152332","UHMK1",21985.6465713271,1495,21866.9469535568,1453,0.00542826659900947,-0.414544449740517,-42,-0.563329217774816,"[0,5)","[0,6)"
"ENSG00000117152","RGS4",24076.7469710698,1229,19687.2857210324,1706,0.222959188596938,2.89512362369753,477,6.39781040187113,"[0,5)","[6,12)"
"ENSG00000143198","MGST3",35481.0379194481,410,33281.8483416626,443,0.0660777477022663,0.508219309243345,33,0.442615813965927,"[0,5)","[0,6)"
"ENSG00000143158","MPC2",24155.0957571604,1215,24043.1497696359,1176,0.00465604501061964,-0.426293570799903,-39,-0.523091416505187,"[0,5)","[0,6)"
"ENSG00000143164","DCAF6",14312.9527492246,2212,14305.7839446031,2186,0.000501112322764914,-0.489509631937215,-26,-0.348727611003458,"[0,5)","[0,6)"
"ENSG00000143153","ATP1B1",71799.7706723402,47,68011.4291211547,46,0.0557015431103053,0.350348452327647,-1,-0.0134126004232099,"[0,5)","[0,6)"
"ENSG00000075945","KIFAP3",27750.2294710316,850,27509.040896036,810,0.00876761119761311,-0.36373731803392,-40,-0.536504016928396,"[0,5)","[0,6)"
"ENSG00000197959","DNM3",22584.6881852103,1429,22350.5540579324,1397,0.0104755401888922,-0.337751688026848,-32,-0.429203213542717,"[0,5)","[0,6)"
"ENSG00000117592","PRDX6",31153.5106344764,598,31087.7898213565,555,0.00211403941861196,-0.464969427423399,-43,-0.576741818198026,"[0,5)","[0,6)"
"ENSG00000116161","CACYBP",26228.7157184418,989,26145.0845103063,940,0.00319873542969561,-0.448466101255806,-49,-0.657217420737286,"[0,5)","[0,6)"
"ENSG00000152092","ASTN1",20323.6363157279,1678,20199.2963803877,1645,0.00615565676144,-0.403477425450738,-33,-0.442615813965927,"[0,5)","[0,6)"
"ENSG00000116260","QSOX1",18051.0940852228,1923,17649.2254492605,1928,0.0227697604700876,-0.150698794678311,5,0.0670630021160496,"[0,5)","[0,6)"
"ENSG00000198216","CACNA1E",20326.8840013521,1677,19549.3931800032,1721,0.0397705859302206,0.10796369215669,44,0.590154418621236,"[0,5)","[0,6)"
"ENSG00000135821","GLUL",51843.3332854363,117,50403.6134018218,104,0.0285638228381949,-0.0625438645235254,-13,-0.174363805501729,"[0,5)","[0,6)"
"ENSG00000157064","NMNAT2",19641.4738602908,1761,19601.1928870937,1712,0.00205502662154961,-0.465867289523039,-49,-0.657217420737286,"[0,5)","[0,6)"
"ENSG00000162704","ARPC5",23625.6599829248,1293,23527.0019356818,1244,0.00419339648598825,-0.433332630061603,-49,-0.657217420737286,"[0,5)","[0,6)"
"ENSG00000116741","RGS2",17244.6726591458,1991,15537.2767074622,2102,0.109890296982587,1.17481417418116,111,1.4887986469763,"[0,5)","[0,6)"
"ENSG00000118200","CAMSAP2",21417.4810565158,1567,21121.1079961877,1548,0.0140320792063372,-0.283640008041937,-19,-0.254839408040988,"[0,5)","[0,6)"
"ENSG00000116857","TMEM9",25576.6793593266,1047,25486.4247273629,1003,0.00354128258197117,-0.44325434853982,-44,-0.590154418621236,"[0,5)","[0,6)"
"ENSG00000118194","TNNT2",8224.15210105825,2332,7087.81239605656,2331,0.160323050541506,1.94213347194571,-1,-0.0134126004232099,"[0,5)","[0,6)"
"ENSG00000159176","CSRP1",49434.3620355751,138,45575.589714401,141,0.0846675236756146,0.79105720404132,3,0.0402378012696297,"[0,5)","[0,6)"
"ENSG00000198892","SHISA4",24869.6820344009,1130,24505.7955207551,1118,0.0148489982027985,-0.27121082925512,-12,-0.160951205078519,"[0,5)","[0,6)"
"ENSG00000134375","TIMM17A",22016.506193695,1492,21927.3045278509,1445,0.00406806343801884,-0.435239534990802,-47,-0.630392219890866,"[0,5)","[0,6)"
"ENSG00000170075","GPR37L1",26102.2881385039,1001,26006.151521872,955,0.00369668755298345,-0.440889908274092,-46,-0.616979619467656,"[0,5)","[0,6)"
"ENSG00000143847","PPFIA4",10591.1748825135,2316,10355.5557245876,2314,0.0227529226042787,-0.150954977782675,-2,-0.0268252008464198,"[0,5)","[0,6)"
"ENSG00000058668","ATP2B4",25452.4962891075,1060,24646.579647579,1107,0.032698924274779,0.000370470042759859,47,0.630392219890866,"[0,5)","[0,6)"
"ENSG00000170382","LRRN2",14192.8812490553,2220,14139.720167682,2203,0.00375969826438891,-0.439931219100581,-17,-0.228014207194568,"[0,5)","[0,6)"
"ENSG00000163531","NFASC",23464.8069405838,1315,22743.7794011626,1345,0.0317021866376487,-0.0147945957092974,30,0.402378012696297,"[0,5)","[0,6)"
"ENSG00000184144","CNTN2",41536.6576246495,235,34695.1714005412,390,0.197188425591739,2.50302915380301,155,2.07895306559754,"[0,5)","[0,6)"
"ENSG00000117266","CDK18",23651.1797908905,1288,20826.5265258748,1576,0.135627669909639,1.56640062399929,288,3.86282892188445,"[0,5)","[0,6)"
"ENSG00000174514","MFSD4A",21174.1075142306,1594,20754.0585257065,1584,0.0202393660981409,-0.189197990053023,-10,-0.134126004232099,"[0,5)","[0,6)"
"ENSG00000069275","NUCKS1",31087.8094139303,607,30914.1978958036,563,0.00561591533805705,-0.411689430164714,-44,-0.590154418621236,"[0,5)","[0,6)"
"ENSG00000117691","NENF",38499.65365611,311,36444.9859205357,324,0.0563772404811547,0.360628986217112,13,0.174363805501729,"[0,5)","[0,6)"
"ENSG00000162817","C1orf115",11371.6219803103,2309,10969.1133241256,2307,0.0366947304026276,0.0611654680482145,-2,-0.0268252008464198,"[0,5)","[0,6)"
"ENSG00000143502","SUSD4",20920.6794980377,1614,20138.7259195342,1653,0.0388283539697522,0.0936279140121706,39,0.523091416505187,"[0,5)","[0,6)"
"ENSG00000143742","SRP9",28459.4761875952,796,28324.8103882939,746,0.0047543407159734,-0.424798030971462,-50,-0.670630021160496,"[0,5)","[0,6)"
